"SiteID","Month","Low","First","Median","Last","High"
"410753","May",0.0670000017,0.175999999,0.389500007,0.824499994525,7.94705004696
"410753","Jun",0.08284999687,0.198750000475,0.36999998985,1.07050004605,10.1716998577
"410753","Jul",0.00890000013000001,0.220499999825,0.51150000095,1.317749977125,9.95165004729999
"410753","Aug",0.063000001,0.2619999945,0.6615000069,1.713750034575,10.86099996567
"410753","Sep",0.114950002,0.379749998425,0.8190000057,2.126250028625,16.61434955595
"410753","Oct",0.1099999994,0.390000000625,0.7419999838,2.17849993705,15.522700262075
"410753","Nov",0.12979999554,0.4050000012,0.7800000012,2.37400001285,16.75844993593
"410753","Dec",0.1110000014,0.29949998855,0.621999979,1.2609999776,12.60900001527
"410756","Jan",0,2.820749938475,10.31699991225,109.2017498016,712.15304870607
"410756","Feb",0,3.1605000496,11.079000473,150.07600402835,706.60388183592
"410756","Mar",0,3.333249926575,11.2445001602,87.984998702975,681.974850463819
"410756","Apr",0.0049999999,3.97324997185,12.13700008395,85.3097515106,721.79566345215
"410756","May",0.656100019825,5.8929998875,39.077999115,120.795501709,710.418869018584
"410756","Jun",1.643250048155,19.94575023655,64.35849761965,176.448505401575,1181.99011230469
"410756","Jul",3.12490003107,35.636249542275,90.2490005493,292.03099822995,1303.29755859374
"410756","Aug",3.58944994212,38.286499023425,123.60050201415,330.92375183105,1273.79761352543
"410756","Sep",5.127449965495,34.91450023655,121.32099914555,424.03075408935,1832.7021728516
"410756","Oct",1.888099974435,16.749249935125,100.50300216675,294.5924911499,1043.17295532222
"410756","Nov",0.82484999003,11.917999982825,74.50550079345,287.5865097046,1331.80009765624
"410756","Dec",0,4.25600004195,23.0489997864,209.578994751,1252.708984375
"410761","Jan",0.34659999606,37.2210006714,118.0279998779,304.9689941406,1008.88778076174
"410761","Feb",0,27.6219997406,100.44499969485,344.428497314475,1154.85133056643
"410761","Mar",0.22660000022,32.3040008545,108.1470031738,309.9970092773,1737.67316894534
"410761","Apr",8.39229998588,44.453751564025,90.6635017395,320.8102493286,2216.88870849608
"410761","May",29.024200058,60.6850013733,146.2810058594,352.8789978027,1268.30161132812
"410761","Jun",42.221850776695,102.289001464825,236.20950317385,512.841766357425,4587.63286132811
"410761","Jul",58.97879867552,168.8849945068,389.3569946289,918.3699951172,4335.63291015624
"410761","Aug",67.17599792476,257.533996582,523.6010131836,1050.0860595703,3069.31699218752
"410761","Sep",69.50174980166,343.8645019531,629.33401489255,1221.26425170898,3743.54018554688
"410761","Oct",33.89100036618,210.375,500.5610046387,904.7080078125,3158.32846679686
"410761","Nov",9.30120024681,168.28925323485,369.91400146485,736.45475769045,2310.85926513668
"410761","Dec",5.81739997861,74.51749801635,202.3569946289,545.82800292965,2937.94929199223
"410770","Jan",0,0.495750002575,12.3559999466,40.873250961275,256.21990509033
"410770","Feb",0,2.06499993805,15.109000206,48.83800125125,412.23960571289
"410770","Mar",0,1.8887500465,14.08899974825,27.128249645275,412.220388793978
"410770","Apr",0,1.759250015025,13.7029995918,30.679750442525,247.11120147705
"410770","May",0,2.518500030025,16.24650001525,41.749749183675,191.207202911355
"410770","Jun",0,4.199000000925,18.6730003357,76.1529979706,1093.97651977542
"410770","Jul",0,4.757749795925,28.611000061,106.5400028229,608.91040649417
"410770","Aug",0,4.210500001925,29.42850017545,94.066749572725,583.516366577113
"410770","Sep",0,5.0669999123,25.7430000305,106.302000045775,633.640701293903
"410770","Oct",0,3.630499959025,20.29699993135,95.075502395625,570.72969360349
"410770","Nov",0,3.1784999967,20.8885002136,87.50100135805,549.830252075205
"410770","Dec",0,1.4769999981,15.4949998856,57.58349990845,447.4739990234
"410772","Jan",0,0.061999999,0.14950000495,0.505500003675,15.591849899295
"410772","Feb",0,0.0775000006,0.1539999992,0.5529999733,16.29130001069
"410772","Mar",0,0.050999999,0.1220000014,0.399499990025,16.450199508705
"410772","Apr",0,0.0560000017,0.1174999997,0.373499996925,11.686450052265
"410772","May",0,0.057,0.1220000014,0.453250005875,10.017050266245
"410772","Jun",0,0.1040000021,0.3050000072,0.991750001925,16.844299411765
"410772","Jul",0,0.11974999865,0.3829999864,1.9335000217,27.94199981688
"410772","Aug",0,0.127000004075,0.52750000355,2.841500043825,24.939749813105
"410772","Sep",0,0.1560000032,0.6559999883,2.45974993705,25.779449939745
"410772","Oct",0,0.1337500028,0.40549999475,1.697250008575,19.23324975966
"410772","Nov",0,0.1097499989,0.2759999931,1.4824999571,29.58885040281
"410772","Dec",0,0.08950000255,0.1700000018,0.69349998235,18.0755004883
"410775","Jan",0.2280000001,0.7630000114,1.3799999952,3.8629999161,49.07020111086
"410775","Feb",0,0.7879999876,1.618999958,4.0609998703,68.98700103758
"410775","Mar",0.01620000008,0.7369999886,1.3279999495,2.8789999485,49.1739990234199
"410775","Apr",0.022449999945,0.66950002315,1.0190000534,2.646000027675,41.058399200425
"410775","May",0,0.6840000153,1.0160000324,2.8959999084,33.87680053708
"410775","Jun",0.104550001385,0.763500004975,1.30500000715,4.4372500181,52.4244487762349
"410775","Jul",0.39019998908,0.8740000129,1.9140000343,6.2220001221,62.23199996948
"410775","Aug",0.4965999961,0.9110000134,2.7839999199,8.3090000153,67.05180053708
"410775","Sep",0.531450012295,1.0892499983,2.4559999704,6.982749819725,75.72415122984
"410775","Oct",0.43379999992,1.074000001,2.6459999084,6.611000061,67.29179840092
"410775","Nov",0.437799993145,0.953250005875,2.32649993895,7.31325006485,93.6573982238998
"410775","Dec",0.185149998225,0.7940000296,1.5284999609,4.555000066725,59.6872501373299
"410776","Jan",0,1.425249963975,3.7050000429,8.643749952275,37.121101570175
"410776","Feb",0,1.097249954925,2.9140000343,6.50224983695,48.5492498398099
"410776","Mar",0.0710000023,0.87824998795,2.3310000896,5.600249886475,28.79169931412
"410776","Apr",0.244850004495,1.166999995675,2.6449999809,7.714749813075,43.05994815824
"410776","May",0.559400001185,1.6829999685,3.97299993035,7.313500046725,30.374799346895
"410776","Jun",1.51239998342,3.2820000648,5.868999958,12.0819997787,49.36000061032
"410776","Jul",2.27100002769,5.83100008965,9.7620000839,18.99899959565,47.29200019839
"410776","Aug",3.42009997365,8.3055000305,16.5049991608,25.4640007019,55.68980140684
"410776","Sep",3.714699935915,10.98699998855,20.60699939725,35.311749458325,67.993400573725
"410776","Oct",1.83000001905,7.7484998703,15.9130001068,26.3634996414,54.5728992462
"410776","Nov",0.49099998768,5.2105000019,11.3305001259,20.12050008775,55.369050025915
"410776","Dec",0.012500000175,3.2787500024,7.05949997905,17.8477506638,59.5347490311
"410779","Jan",0,0.2399999946,3.4340000153,16.5030002594,80.98739929202
"410779","Feb",0.00160000008000002,0.3889999986,4.4000000954,15.8979997635,109.31959991458
"410779","Mar",0,0.1720000058,1.8270000219,8.4720001221,76.6934005736997
"410779","Apr",0.0769999996,0.4155000001,3.00499999525,9.746250152625,69.62245063782
"410779","May",0.1002000019,0.6669999957,2.9230000973,9.8520002365,50.3380004882799
"410779","Jun",0.0948999986,1.695250034325,5.9929997921,18.3375000954,72.8179512023799
"410779","Jul",0.1190000027,3.2260000706,8.906999588,26.0100002289,91.5748016357599
"410779","Aug",0.204399997,3.6340000629,10.031999588,23.4409999847,108.5240036011
"410779","Sep",0.1714500047,3.228000044825,10.4225001335,26.3667497635,105.675498962415
"410779","Oct",0.0930000022,1.2239999771,8.4670000076,22.7590007782,96.95599823002
"410779","Nov",0.0909999982,1.4932500124,8.34200000765,23.4300003052,140.07880096435
"410779","Dec",0.01860000002,0.366250000925,5.26249980925,18.38874959945,115.084153366055
"410790","Jan",0,0.0270000007,0.5049999952,1.49799996615,21.54470062257
"410790","Feb",0,0.23849999905,0.6740000248,3.46800005435,38.6618988037397
"410790","Mar",0,0.23650000245,0.6560000181,1.9849999547,27.69759998325
"410790","Apr",0,0.174999997,0.6675000191,2.154499948025,12.97134962079
"410790","May",0.09110000059,0.3400000036,0.8740000129,2.01499998565,8.70109968183999
"410790","Jun",0.1744499959,0.7835000008,1.6115000248,5.448750019075,42.71674995426
"410790","Jul",0.25319999604,1.15950000285,2.9830000401,8.4035000801,52.75219841002
"410790","Aug",0.30320000354,1.16799998285,3.5299999714,12.3235001564,81.5843009948299
"410790","Sep",0.4009999931,1.3569999933,4.2879998684,12.160249710125,86.4556980133348
"410790","Oct",0.0469999984,0.91100001335,3.5429999828,10.42350006105,84.4846031188699
"410790","Nov",0.02445000029,0.54275000095,2.3114999533,8.8285002708,60.56614818573
"410790","Dec",0,0.2109999955,1.125,4.8390002251,51.5188011169599
"410768","Jan",0,0,5.3569998741,6.09850001335,8.763649654365
"410768","Feb",0,0,5.3569998741,6.1307499409,8.71800022127
"410768","Mar",0,0,5.3569998741,5.7297501564,8.9427999973
"410768","Apr",0,0,5.3569998741,5.617750167875,8.18774976733999
"410768","May",0,0,5.3569998741,5.39449977875,8.87545003891
"410768","Jun",0,0,5.3569998741,5.745999813075,8.278200006495
"410768","Jul",0,0,5.3569998741,5.5310001373,8.55955018996
"410768","Aug",0,0,5.3569998741,5.9685001373,8.642049598695
"410768","Sep",0,0,5.3569998741,5.872249960925,9.1859998703
"410768","Oct",0,0,5.3569998741,5.9944998026,9.265900278065
"410768","Nov",0,0,5.3569998741,6.13250005245,8.732000351
"410768","Dec",0,0,5.3569998741,6.263999939,8.87259998319
